ratinguser,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,ratingprop,good_label,conve_label,impre_label,superb_label,reviewamount,randomrate,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,cleanaccom,landmarknear,,,
5.4,0,0,0,1,0,0,0,0,8.1,0,1,0,0,983,1,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,1,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,1,0,1,0,0,1,0,1,1,1,1,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,2099,1,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,8989,1,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.6,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7431,1,0,1,0,0,2,0,0,3,0,3,3,1,Geological Museum,,,
8.5,0,0,0,0,0,1,0,0,8.9,0,0,1,0,36,1,0,2,0,0,3,0,2,3,0,4,4,1,Kawah Putih,,,
9.4,0,0,0,0,0,1,0,0,8,0,1,0,0,65,1,1,1,1,1,1,1,1,1,1,2,1,1,Kawah Putih,,,
6,0,0,0,0,0,1,0,0,8,0,1,0,0,65,1,0,1,0,0,1,0,1,1,0,1,1,1,Kawah Putih,,,
9.1,0,0,0,0,0,0,1,0,8.5,0,0,1,0,110,1,0,2,2,0,0,0,0,0,2,1,-1,1,Kawah Putih,,,
6,0,0,0,1,0,0,0,0,6.6,1,0,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
5.2,0,0,0,1,0,0,0,0,6.6,1,0,0,0,92,1,1,0,0,1,0,0,0,0,0,0,0,1,Kawah Putih,,,
5.6,0,0,0,1,0,0,0,0,7.9,0,1,0,0,379,1,0,0,0,0,0,0,0,0,0,1,1,1,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,7.9,0,1,0,0,379,1,0,1,0,0,1,0,1,2,1,5,4,1,Kawah Putih,,,
8,0,0,0,0,0,0,0,1,8.5,0,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,1,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8,0,0,0,0,0,0,0,1,8.2,0,1,0,0,984,1,1,4,1,1,4,1,1,5,2,6,4,1,Kawah Putih,,,
8.8,0,0,0,1,0,0,0,0,8.2,0,1,0,0,1786,1,0,1,1,0,1,0,0,3,1,5,4,1,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,1786,1,0,3,0,0,5,0,2,6,0,5,5,1,Kawah Putih,,,
9.1,0,0,0,1,0,0,0,0,8.2,0,1,0,0,1786,1,0,1,0,0,0,0,0,1,0,0,0,1,Kawah Putih,,,
6.3,0,0,0,1,0,0,0,0,7.8,0,1,0,0,84,1,0,2,0,0,2,0,0,3,0,4,4,1,Kawah Putih,,,
6.4,0,0,0,1,0,0,0,0,7.8,0,1,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
5.4,0,0,0,1,0,0,0,0,7.1,0,1,0,0,149,1,1,0,0,1,0,1,0,0,1,1,0,1,Kawah Putih,,,
8.8,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1608,1,0,2,0,0,3,0,1,3,0,3,3,1,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.8,0,0,1,0,84,1,1,0,0,0,0,0,0,0,1,0,-1,1,Kawah Putih,,,
8.9,0,0,0,0,0,0,0,1,8.5,0,0,1,0,170,1,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9,0,0,0,0,0,0,0,1,8.5,0,0,1,0,170,1,0,1,0,0,3,0,0,3,0,3,3,1,Kawah Putih,,,
10,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,1,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.8,0,0,1,0,249,1,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.4,0,0,0,0,0,0,0,1,9,0,0,1,0,139,1,0,1,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.7,0,0,1,0,0,0,0,0,8.8,0,0,1,0,1170,1,0,1,0,0,1,0,1,0,0,2,2,1,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,7.7,0,1,0,0,1730,1,1,0,1,1,0,1,0,0,1,0,-1,0,Kawah Putih,,,
6.3,0,0,0,1,0,0,0,0,7.4,0,1,0,0,65,1,0,1,0,0,2,0,0,1,0,2,2,0,Kawah Putih,,,
10,1,0,0,0,0,0,0,0,8.1,0,1,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,521,1,1,4,1,0,4,0,1,5,3,6,3,0,Kawah Putih,,,
8.7,0,0,0,0,0,0,0,1,8.1,0,1,0,0,234,1,0,2,0,0,0,0,0,0,0,3,3,0,Kawah Putih,,,
5.6,0,0,0,0,0,0,0,1,8.2,0,1,0,0,236,1,0,0,0,0,1,1,0,1,1,3,2,0,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.2,0,1,0,0,236,1,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.4,0,0,0,1,0,0,0,0,7.8,0,1,0,0,2816,1,0,1,0,0,1,0,1,1,0,1,1,0,Kawah Putih,,,
9.1,0,0,0,1,0,0,0,0,8.7,0,0,1,0,958,1,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.6,0,0,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
6.1,0,0,0,1,0,0,0,0,7.5,0,1,0,0,74,1,0,1,3,0,1,1,1,1,4,1,-3,1,Kawah Putih,,,
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,175,1,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
8.2,0,0,0,0,0,0,0,1,8.2,0,1,0,0,140,1,0,1,0,0,1,0,0,1,1,1,0,1,Taman Hutan Raya Juanda,,,
9.1,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,1,4,5,2,3,5,6,2,7,8,10,2,1,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,1,2,1,1,0,0,1,0,1,2,1,-1,1,Taman Hutan Raya Juanda,,,
5.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2231,1,3,3,3,1,3,1,2,5,4,5,1,1,Taman Hutan Raya Juanda,,,
6,0,0,1,0,0,0,0,0,8.4,0,0,1,0,1156,1,0,1,0,0,0,0,0,0,2,3,1,1,Taman Hutan Raya Juanda,,,
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,3963,1,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
10,0,0,0,0,0,0,0,1,9.2,1,0,0,0,20,1,0,1,0,0,1,0,1,1,0,1,1,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2102,1,0,1,0,0,1,0,1,1,0,2,2,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,8,1,2,1,1,1,1,1,1,1,4,3,-1,0,Taman Hutan Raya Juanda,,,
6,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
6.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,2,1,1,1,1,1,2,1,0,3,2,-1,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.6,0,0,1,0,54,2,0,0,0,0,1,0,0,1,1,1,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,54,2,0,0,0,0,1,0,0,1,0,3,3,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2700,2,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1129,2,1,1,0,1,4,1,1,3,1,5,4,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1129,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,9.1,0,0,0,1,2272,2,1,1,1,1,1,1,1,1,2,3,1,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,2,3,0,3,2,0,3,1,0,3,0,-3,1,Sate Building,,,
9.4,0,0,0,0,1,0,0,0,8.7,0,0,1,0,815,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1583,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,2,0,0,2,0,0,0,0,0,2,0,-2,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,2,0,0,0,0,0,0,1,0,0,2,2,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,2,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
4.8,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2437,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
6.6,0,0,0,1,0,0,0,0,8.7,0,0,1,0,8147,2,2,3,2,1,5,0,1,5,2,8,6,1,Sate Building,,,
6.3,0,0,1,0,0,0,0,0,8.3,0,0,1,0,859,2,0,1,0,0,1,0,0,1,0,3,3,1,Sate Building,,,
6,0,0,0,1,0,0,0,0,8.2,0,1,0,0,950,2,0,1,0,0,2,0,1,2,0,2,2,1,Sate Building,,,
8.4,0,0,0,1,0,0,0,0,8.2,0,1,0,0,950,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.1,0,1,0,0,111,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,9029,2,0,3,0,0,2,0,1,4,1,4,3,1,Sate Building,,,
10,0,0,1,0,0,0,0,0,9.1,0,0,0,1,601,2,0,1,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
8.8,0,1,0,0,0,0,0,0,8.2,0,0,1,0,36,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,7.5,0,1,0,0,967,2,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,2,0,2,1,0,0,0,0,0,3,0,-3,1,Sate Building,,,
8.6,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,2,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
6,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,2,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
6.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,2,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,2,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.4,1,0,0,0,0,0,0,0,8.1,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.7,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,2,0,2,0,0,3,0,2,2,0,3,3,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,9.1,0,0,0,1,292,2,1,2,0,0,1,0,2,2,0,2,2,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,9.1,0,0,0,1,292,2,1,2,0,0,3,0,2,4,0,4,4,1,Geological Museum,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,2,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,2,0,2,0,0,2,0,0,1,0,2,2,1,Geological Museum,,,
5.8,0,0,0,1,0,0,0,0,8.7,0,0,1,0,260,2,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
6.6,0,0,0,1,0,0,0,0,8.6,0,0,1,0,137,2,0,2,0,0,3,0,0,3,0,3,3,1,Geological Museum,,,
9.7,0,0,0,0,0,1,0,0,8.9,0,0,1,0,36,2,0,1,0,1,1,0,1,1,0,3,3,1,Kawah Putih,,,
8.5,0,0,0,0,0,1,0,0,8.9,0,0,1,0,36,2,1,0,1,1,2,1,1,1,5,7,2,1,Kawah Putih,,,
5.4,0,0,0,0,0,1,0,0,8,0,1,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.8,0,0,0,0,0,1,0,0,8,0,1,0,0,65,2,0,4,0,0,5,0,1,5,0,7,7,1,Kawah Putih,,,
6.1,0,0,0,1,0,0,0,0,12.6,1,0,0,0,92,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.8,0,0,0,1,0,0,0,0,6.6,1,0,0,0,92,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
5.5,0,0,0,1,0,0,0,0,6.6,1,0,0,0,92,2,1,0,0,0,0,0,0,0,1,0,-1,1,Kawah Putih,,,
8.5,1,0,0,0,0,0,0,0,7.9,0,1,0,0,185,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
6.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1320,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.9,0,0,0,0,0,0,0,1,9.3,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
6,0,0,0,1,0,0,0,0,7.5,0,1,0,0,41,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.1,0,0,0,1,0,0,0,0,7.8,0,1,0,0,84,2,1,0,1,1,1,1,0,1,1,1,0,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,7.8,0,1,0,0,270,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.4,0,0,1,0,128,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.1,0,1,0,0,263,2,0,3,0,0,5,0,1,3,0,5,5,1,Kawah Putih,,,
9.3,0,0,0,0,0,0,0,1,8.1,0,1,0,0,263,2,0,1,0,0,2,0,0,2,0,2,2,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.1,0,1,0,0,263,2,0,1,0,1,2,1,0,1,1,4,3,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.1,0,1,0,0,263,2,0,1,0,0,2,0,0,2,0,2,2,1,Kawah Putih,,,
9.7,0,0,1,0,0,0,0,0,8.6,0,0,1,0,1635,2,0,0,0,0,0,0,0,0,0,1,1,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.8,0,0,1,0,249,2,1,0,2,1,1,1,0,1,2,2,0,0,Kawah Putih,,,
10,0,0,0,0,0,0,0,1,9,0,0,1,0,139,2,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.4,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,2,1,1,0,1,2,2,0,3,3,4,1,0,Kawah Putih,,,
10,0,0,0,1,0,0,0,0,7.7,0,1,0,0,1730,2,1,1,0,0,2,0,0,2,0,3,3,0,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.3,0,0,1,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
4.8,0,0,0,1,0,0,0,0,7.4,0,1,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,8.7,0,0,1,0,3349,2,0,2,0,0,2,0,1,2,0,2,2,0,Kawah Putih,,,
4.8,0,0,0,0,0,0,0,1,8.6,0,0,1,0,2930,2,0,2,0,0,2,0,1,2,0,2,2,0,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5060,2,0,1,0,0,2,0,0,1,0,2,2,0,Kawah Putih,,,
9.4,1,0,0,0,0,0,0,0,8,0,1,0,0,2117,2,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,8.7,0,0,1,0,958,2,2,1,1,0,3,0,1,3,2,5,3,1,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.6,0,0,1,0,26,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.6,0,0,1,0,26,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.6,0,0,1,0,26,2,1,3,0,0,4,1,2,7,2,6,4,1,Kawah Putih,,,
10,0,0,0,0,0,0,0,1,8.6,0,0,1,0,26,2,0,3,0,0,4,1,2,3,0,5,5,1,Kawah Putih,,,
8.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,31,2,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,175,2,0,0,0,0,1,0,0,1,0,1,1,1,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,2,0,2,0,0,5,0,0,5,0,7,7,1,"Braga, Asia Afrika",,,
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,2,0,1,0,0,1,1,0,2,0,5,5,1,"Braga, Asia Afrika",,,
6,0,1,0,0,0,0,0,0,8,0,1,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
6.1,0,1,0,0,0,0,0,0,8,0,1,0,0,12,2,0,3,0,0,2,0,1,2,1,2,1,0,"Braga, Asia Afrika",,,
10,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,2,0,2,0,0,2,0,1,3,0,5,5,0,Taman Hutan Raya Juanda,,,
8.6,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,2,2,4,3,3,6,2,3,8,3,8,5,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,8.9,0,0,1,0,16,2,1,0,0,1,0,1,0,0,1,0,-1,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1140,2,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.7,0,0,0,0,0,0,0,1,8,0,1,0,0,14,2,0,1,0,0,1,0,1,1,0,2,2,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,9.2,1,0,0,0,20,2,1,0,0,0,0,0,0,0,1,1,0,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,8.4,0,0,1,0,54,2,2,2,0,0,3,1,1,3,2,5,3,1,Taman Hutan Raya Juanda,,,
10,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2102,2,0,0,0,0,0,1,0,0,0,1,1,1,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.5,0,0,1,0,11,2,1,0,2,0,0,0,0,0,2,0,-2,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,3,0,1,0,0,1,0,0,1,0,2,2,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,3,2,0,3,1,0,1,0,0,3,0,-3,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,3,1,0,2,1,1,1,0,1,2,2,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,3,0,1,0,0,1,0,0,1,0,2,2,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,3,0,1,0,0,1,0,1,1,0,2,2,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,3,1,1,1,0,4,2,0,3,1,6,5,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,54,3,4,1,5,1,1,3,1,1,6,1,-5,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,3,0,0,0,0,0,1,0,0,1,0,-1,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,3,0,1,0,0,1,0,0,1,1,1,0,1,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,3,0,0,0,0,0,0,0,0,0,2,2,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,1,0,0,0,2,0,0,4,1,6,5,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,1,0,0,1,0,0,1,0,2,2,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,1,0,0,1,0,0,1,2,1,-1,1,Sate Building,,,
6.2,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,3,1,1,1,1,1,1,0,1,1,1,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,3,1,0,1,0,0,1,0,1,1,3,2,1,Sate Building,,,
6.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1129,3,0,1,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1129,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,3,1,3,1,1,2,1,2,5,2,5,3,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,3,0,2,0,0,2,0,1,1,0,2,2,1,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,8.1,0,1,0,0,72,3,1,4,1,2,6,2,2,5,3,8,5,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,9.1,0,0,0,1,2272,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,9.1,0,0,0,1,2272,3,0,0,0,0,1,0,0,1,0,2,2,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,3,1,1,1,0,1,0,0,0,1,1,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,3,0,0,0,0,1,0,0,1,0,4,4,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,3,2,5,4,0,4,2,3,5,6,7,1,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,3,2,2,0,0,2,1,2,3,2,5,3,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1583,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.2,0,1,0,0,5369,3,1,1,0,1,1,0,1,2,3,4,1,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1859,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1859,3,1,0,1,1,0,1,0,0,2,0,-2,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1859,3,1,0,1,1,0,0,0,1,1,3,2,1,Sate Building,,,
9,0,0,0,1,0,0,0,0,7.6,0,1,0,0,866,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5030,3,1,0,1,1,0,1,0,0,1,0,-1,1,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,9.1,0,0,0,1,525,3,1,3,0,0,5,0,1,5,0,7,7,1,Sate Building,,,
6,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,3,0,1,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,3,0,2,0,0,2,0,1,2,0,4,4,1,Sate Building,,,
6.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,747,3,0,1,0,0,0,0,0,2,0,3,3,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,3,0,1,0,0,1,0,0,2,0,2,2,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2437,3,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
6.2,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2546,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2546,3,0,0,1,0,0,1,0,1,2,0,-2,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,2093,3,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2752,3,0,2,0,1,1,0,1,1,0,2,2,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,9.1,0,0,0,1,292,3,0,0,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,3,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
